"id","username","name","follower_count","following_count","score","is_premium","is_pro"
"57399","Johnny_Fascist","Johnny Fascist","90","8","0","False","False"
"56828","NoNo","Norine ","237","60","19","False","False"
"57378","deplorablyyours","MD Stephens","281","191","2","False","False"
"45612","Simba1","Simba","346","52","-1","False","False"
"56461","EveningofSongs","Evening of Songs","217","66","4","False","False"
"24944","djar71","DJ The Deplorable","261","263","10","False","False"
"62266","MikeMazzone","Michael Mazzone Jr","1272","1005","1270","True","True"
"107379","wordsfromhwise","Heidi Wise","90","24","16","False","False"
"64609","PKLady22","Diane Theobald","409","504","37","False","False"
"97563","AmericanAsian","American Asian","165","20","84","False","False"
"35223","Ashlee","Ashlee","383","369","5","False","False"
"23777","Gushirsch","Gustav Hirsch","310","399","87","False","False"
"104660","BettyLou","Betty Lou Green","132","23","60","False","False"
"83506","OnBoardTrumpTrain","Carol","421","211","159","False","False"
"106332","CyborgKnight","Strelok Horrigan ","1427","1301","4960","False","False"
"109324","Lordy","Steven Fletcher","121","36","78","False","False"
"97948","dph13","Dennis Hobein","90","32","29","False","False"
"90567","0io","0io","212","44","189","False","False"
"110006","TruthAgainsttheWorld","Dirty Harry","93","71","12","False","False"
"109755","TruthSoldier","Andy Platt","179","85","14","False","False"
"87217","Riingram","Riingram 🐸🤠","1387","1434","1331","False","False"
"99503","grantCryptostacker","Grant ","96","27","9","False","False"
"48139","Shelia_Kay","Deplorable & Proud","289","194","1","False","False"
"77175","martymar60","Marty","367","103","15","False","False"
"63213","Kanydoe","Kathy Borthwick Chalifoux","126","17","38","False","False"
"31328","Petra","The rock 🇦🇺","4919","5552","4920","False","False"
"96169","DeplorableSally","Sick&Tired","1408","2304","103","False","False"
"101891","Charon","jones","119","20","3","False","False"
"62020","gilbgreers","gilby greers","158","35","100","False","False"
"65369","DavidVance","David Vance","7397","424","40722","False","True"
"84820","DeplorableBoss","Deplorable Boss","286","181","6","False","False"
"58032","Trundle","SgtMaj ShutUp","346","84","48","False","False"
"92875","Bobosh","Bobosh","85","7","17","False","False"
"90013","jujubee","Jules Ellenberg","516","297","479","False","False"
"83858","EdgyDtv","Edgy D","555","551","194","False","False"
"66879","Drbeton","Craig Hodges","378","141","33","False","False"
"50425","0h0h7","James Bond","183","23","-17","False","False"
"75180","Mandylou","Amanda Byrne","62","21","0","False","False"
"100917","Kekromancer","５Ｐ０ＣＫ Ｈ０１１１ＤΛＹ","2994","3642","17534","False","False"
"110828","BraveInfidel","Brave Infidel","136","27","30","False","False"
"108850","worrienie","Its Me","530","333","445","False","False"
"69060","SparklyConnieJo","CJ","138","33","27","False","False"
"87664","Kata","Kata","185","143","15","False","False"
"92568","BitchProblems","Mishayla❤️️","1295","1360","1042","False","False"
"90136","Souptwitty","Beth  Conway Campbell","984","1142","250","False","True"
"89820","WhiteSuburbanMom","Lisa","175","81","12","False","False"
"76661","SilentGrace","Gracie","2792","2754","32234","False","False"
"94625","CB19","The Ghost of ᕳhadBramliߙt   ","1869","1911","4439","False","False"
"103227","Vicowin","Zane","261","71","181","False","False"
"32511","SimpleMan","Michael-David Carswell-Smith","1018","754","4374","False","False"
"51928","TinfoilHatTimmy","DeAngelo Williams","337","158","631","False","False"
"32713","BC1","TheForgottenAmerican","3646","4455","4872","False","False"
"55346","Phoenix1","Phoenix","91","7","1","False","False"
"90574","Mmeans1","Mark","513","306","191","False","False"
"99973","sarette","Steve Sarette","514","293","535","False","False"
"95576","TeamIsrael","Rage","202","181","150","False","False"
"68448","DG_509","Daniel G","1595","1074","10374","False","False"
"70210","Jlocher1","JLocher1","224","62","20","False","False"
"86093","kfgeorge","Kathy","814","874","775","False","False"
"61183","PubMaster","PubMaster","1254","1433","594","False","False"
"53438","Mind_Over_Matter","Deplorable Damsel","1042","1057","1147","False","False"
"88123","Sisterhell","Helen","209","215","-1","False","False"
"94653","bellaella","ella","849","496","1270","False","False"
"32086","OperaErotica","Samantha","383","168","1","False","False"
"106023","Alan777","Weeaboo Scum","278","138","407","False","False"
"103080","nanabaakan","Nana Baakan Agyiriwah","377","384","669","False","False"
"95568","Gray_Fox","Andrew","80","32","20","False","False"
"108032","LeahTillock","Leah Tillock","3067","1784","2781","False","False"
"99738","Allinewlands","All newlands","84","5","0","False","False"
"75738","ger2519","Gerrit","1209","823","5112","False","False"
"94309","ThisSling","This Sling & Stone","969","943","374","False","False"
"70562","JudeicialReview","Jude Prestia","243","142","25","False","False"
"108849","cdarb","brian","146","19","7","False","False"
"83908","seanmorris888","Sean Morris","332","314","153","False","False"
"26242","julieo512","Julieo512","234","50","0","False","False"
"57697","olosonu","Gary Thompson","503","523","14","False","False"
"67070","jeffcrane","Jeffrey A. Crane","2246","1944","3433","False","False"
"51422","rat","Rat Xue","469","441","-9","False","False"
"101579","CryptoCashflow","Crypto Cashflow","208","22","183","False","False"
"75236","Gerryg","Gerry","75","55","0","False","False"
"85452","TTrotts","Tom","1849","1737","851","False","False"
"78208","Infidelicious","April Dee","167","82","11","False","False"
"44480","StoptheBull","StopTheBull","645","482","38","False","False"
"19318","whispers","whispers","887","551","72","False","False"
"96301","OldOcker","Dave","476","423","410","False","False"
"107580","OminousPie","OminousPie","1712","1305","17003","False","False"
"56486","Tammy"," Tammy R Lawson","2833","1989","13605","False","False"
"37493","weremight","Ambrosius Macrobius","953","921","958","False","False"
"116505","ShaneSmith","Shane Smith ","4293","3865","23752","False","False"
"93484","Loss1k","Ovidiu Drobotă","54","10","125","False","False"
"125251","joelbow","Joel Bowen","77","20","19","False","False"
"81919","Drevor60","Debbie Revor ","97","52","10","False","False"
"23075","Shankerous","TC","551","259","22","False","False"
"84709","theyrcoming","🐸 RU Ready ❤️","2998","4037","5235","False","True"
"120780","DoomguyBFG","David","1809","2122","235","False","False"
"93688","StevenRMoore5","Steven Moore","2665","2270","8459","False","True"
"107795","WilliamJennings","William Jennings","229","114","128","False","False"
"93285","JoJoGabber","JO ","312","217","263","False","False"
"62488","southerndeplorable","joe","255","239","12","False","False"
"115747","NaturesGarden","Natures Garden","425","459","40","False","True"
"18368","Cannoneer","Cannoneer No. 4","636","634","100","False","False"
"80206","WNYTrumpFan","Mr&Mrs.GDCzora","2112","2073","2517","False","False"
"109675","Celebrate_Life","William","4954","8221","1038","False","False"
"47134","Richard1","Richard Grossi","357","202","106","False","False"
"27018","thelibertybelle","The Liberty Belle","304","111","85","False","False"
"105615","ElectroHiFi","Joe Watson","231","219","49","False","False"
"64625","GabrielWintermute","Gabriel Wintermute","287","181","101","False","False"
"89894","ChristinaVanZ","Christina Van Zuidam","139","60","10","False","False"
"69695","Halo1213","Mike B.","561","272","202","False","False"
"59917","ivanahaffun","Ivana Haffun","760","478","992","False","False"
"100706","MTHenke","MTHenke","391","345","399","False","False"
"124217","GuilePatriot","Guile","2370","5716","100","False","False"
"63885","Joeyb196","Joey B","666","833","244","False","False"
"60240","whynergal","Kris","348","113","401","False","False"
"21861","atomicplaygirl","HEP","315","161","42","False","False"
"21900","OldDominionMom","OldDominionMom","288","81","29","False","False"
"12607","jkip","Johan","224","19","0","False","False"
"9361","LibertySatire","Liberty Satire","367","30","1553","False","False"
"11480","JohnJ21","John Jones","78","2","0","False","False"
"20110","Tenlein","Tenlein","352","153","99","False","False"
"23208","CornishSon","Cornish Son","469","187","942","False","False"
"3276","jaf","Jamie Frater","324","143","45","False","False"
"25439","RagingRed","Raging Red","168","33","8","False","False"
"25103","jpb","JP","467","142","140","False","False"
"25700","AnonymousFellow","That would be telling, wouldn't it?","247","68","21","False","False"
"14394","bflomount189","Nolesfan MAGA","471","80","5","False","False"
"81949","Blackwater_Park","BlackwaterPark","359","221","654","False","True"
"17744","Statue","Statue","378","149","0","False","False"
"2326","JoaquinRodriguez","joaquin  ignacio rodriguez","222","5","0","False","False"
"24226","IoC","Miguel","164","52","0","False","False"
"60678","phochanpol","Pho Chan","460","24","-978","False","False"
"57362","StaleyDaBear","M","234","108","5","False","False"
"82521","KeweKrypto","KeweKrypto","210","29","702","False","False"
"48684","AmerPride777","JPFlorida","198","31","4","False","False"
"83700","thevortex","thevortex","145","8","62","False","False"
"3393","TheEternalScot","Eternal Scot","531","49","3","False","False"
"76586","AttiaDS","Attia Sprouse","211","28","11","False","False"
"66157","KaradanaCathyG","Cathy Guitart","346","76","150","False","False"
"35329","OccidentBrood","Siegfried","296","73","54","False","False"
"11332","tasape25","tasape","290","58","0","False","False"
"57170","ICKYZ0","ICKYZ ","144","26","0","False","False"
"57349","HeartlessAngel","Nicole Schadenfreude","253","61","0","False","False"
"9228","DanBrown","Dan Brown","233","28","8","False","False"
"81037","SnackCaptain","Snack Captain","376","210","33","False","False"
"83111","Alvoman","Richard","220","111","36","False","False"
"62003","RPSGT","Butch","403","125","38","False","False"
"70365","Opt-Prime","A_PRIME","228","124","8","False","False"
"55702","NedKelly","Ned ","483","259","69","False","False"
"71963","chronologic","🔫😎🐍👽⚡️ ","275","112","41","False","False"
"59273","ChelseaB","Chelsea B","314","45","11","False","False"
"60098","landstander","Mikey Rost","221","80","33","False","False"
"58067","Immortal","Tamra","2093","514","8158","False","False"
"46848","camille424","camille maddox","368","271","3","False","False"
"56118","Trevaskis","Trevaskis","732","258","972","False","False"
"81589","Skyking48","Skyking48","646","702","189","False","False"
"19413","Scotti","Scotti","203","51","-2","False","False"
"79515","bobstroup","Bob Stroup","312","195","4","False","False"
"88099","CowboyShaneS","Cowboy Shane","39","2","1","False","False"
"91073","kattirade","Kathy ","235","66","0","False","False"
"48820","GVNY","G V","748","589","22","False","False"
"57826","SirTruckula","Deplorable Trucker","305","60","435","False","False"
"63375","andymalloch","Andy Malloch","1190","791","324","False","False"
"67560","Frans","Frans","238","51","0","False","False"
"68665","ayaynon","ayaynon","354","130","171","False","False"
"71896","UnpoliticallyIncorrect","Unpolitically Incorrect","483","363","80","False","False"
"76720","Cjmordock","Craig Mordock","266","55","0","False","False"
"100091","queenjessica","Jess 👑 ","231","67","101","False","False"
"85996","Jawjagrrl","If You Can Keep It 🐸","305","174","105","False","False"
"54083","BaronVM","Deplorable Baron","285","34","81","False","False"
"75981","ConservativeForTrump","Positiveimpakt","325","72","57","False","False"
"23418","Butch","Butch","300","64","45","False","False"
"10977","compost","compost","524","223","427","False","False"
"35428","Gladio","Alex McEncroe","165","72","0","False","False"
"39937","Oriole","Red","59","4","0","False","False"
"18691","Olvannes","Yves Vannes","63","5","0","False","False"
"10665","ingram","M","570","107","38","False","False"
"34155","BOHICA","FUBAR","105","27","9","False","False"
"25841","NeverHillary","HillaryisSatan","146","61","12","False","False"
"9484","RWDSCommander","RWDSCommander","142","17","6","False","False"
"23512","johnbunting","John Bunting","437","88","133","False","False"
"16655","DailyPamphlet","Mayor McSnark","296","39","4","False","False"
"22113","KDKoTU","Deplorable Islander","275","135","7","False","False"
"44291","Newsforum","Barb Williams ","183","42","18","False","False"
"46835","BusterMcBalls","Buster","313","262","10","False","False"
"28220","mobilechan","They call me the Kaiser","544","273","58","False","False"
"13603","PubliusEx","Cole C","87","10","1","False","False"
"17786","Reziac","Rez Zircon","1485","224","10503","False","True"
"54584","American_c00kie","Jacqueline","272","61","0","False","False"
"59631","Timmerwoman","Leigh","188","34","1","False","False"
"59499","calibrate2","Laura Kiser","298","74","7","False","False"
"58262","izangorf","^__^","506","257","669","False","False"
"36628","JohnnyTribs","JT","781","615","370","False","False"
"54895","theworleygirlsmom","Erin","460","314","1","False","False"
"36000","chill_98","chill","116","37","9","False","False"
"36304","Czechsauce","Kev","75","13","0","False","False"
"43611","Alisonvonderlund","Alison010101","450","402","858","False","False"
"66752","shochst","Stephen Shochat","121","98","0","False","False"
"66925","Icecold","Trent Vaughn","237","76","1","False","False"
"65001","Chuck_Nelson","Chuck Nelson","941","1051","61","False","False"
"66447","ZoeyBrooksT","Elicia Conn","99","20","0","False","False"
"69453","DeplorableEli","Eli Anselmi","183","24","7","False","False"
"53256","RussianEmbassy","Dmitriy","777","155","1535","False","False"
"64781","ep13","B","568","301","843","False","False"
"68862","Loveandbass","BYE SOROS","173","52","16","False","False"
"50137","Dtheman997","Dwayne ","52","11","3","False","False"
"59961","SteveTilton","Steve Tilton 🐸","398","117","116","False","False"
"42028","Sideshow17","Mindy C ","440","260","39","False","False"
"52942","Bubbacat","BUBBACAT","353","108","28","False","False"
"54902","AMF010","SuperElite Maga_45","943","514","586","False","False"
"57482","Rasama","Deplorable Artist","227","52","0","False","False"
"85510","GardenVarietyPundit","Hope","120","22","0","False","False"
"34618","Sophie","Sophie","591","421","73","False","False"
"62896","j-nish","Joh Nishimura 🀂","899","543","3008","False","False"
"79380","LeeLee","Lee","288","90","16","False","False"
"39388","JeannePence","Jeanne Combs Pence","309","65","1","False","False"
"55379","StaticBoolean","Static Boolean","195","24","23","False","False"
"15004","Sasquatch","Dave","696","705","284","False","False"
"42279","Primetime","Ryan","529","35","479","False","False"
"67259","CharlaParks","Charla Parks","386","181","3","False","False"
"59172","awh2","Hap","224","46","45","False","False"
"13900","brendon","Brendon","108","9","3","False","False"
"13958","samihaua","Sami Haua ","172","72","223","False","False"
"15690","alexia","alexia","380","52","98","False","False"
"15526","Ande3M0ura","André Luiz Silva Moura ","197","36","2","False","False"
"16966","Bolovodopovo","Soldado Bolovo","191","30","188","False","False"
"13396","douglas","Barcellos","211","57","6","False","False"
"16602","_MrSkull","Scout","122","19","2","False","False"
"13064","forcato","Lucas Forcato","741","34","173","False","True"
"17615","Crazynomad","Maikon Moro","213","11","1","False","False"
"19098","leticce","leticce","224","29","4","False","False"
"20058","ThiagoAce","Thiago.Lemos","209","67","1","False","False"
"20181","RodFreitas","Rodrigo Mendes","146","21","23","False","False"
"20650","_zero","Zero","145","37","0","False","False"
"20560","Excelsior","Éliso","56","14","0","False","False"
"106720","RSMiller","R S  Miller","429","358","75","False","False"
"91291","TrollHunter","Gary Sawyers","889","327","1093","False","False"
"78860","Shaggygirl","Terri Kelso","578","487","102","False","False"
"107047","SilverDoctors","Doc","215","39","306","False","False"
"98668","WinstonSmithJr","Winston","1144","915","3280","False","False"
"110133","soundmoneyTheBand","soundmoney","271","243","118","False","False"
"54716","Thedamned","Brénainn","781","430","1357","False","False"
"90387","dte","Distant Timbers Echo","471","228","552","False","False"
"34206","KnightCommander","Tak","282","105","30","False","False"
"80756","LapStrake","Kevin S.","2968","3856","9918","False","True"
"108053","TwistedElephant","TwistedElephant","84","36","10","False","False"
"107811","gleeh0rt0n","Gary 🐸🥛🥓","911","965","2535","False","False"
"67836","ltlfrog","Linda","290","82","0","False","False"
"85217","Ron033","Ron Thomas","357","94","191","False","False"
"81577","DukeofHaggle","James Sandzik","512","466","34","False","False"
"80443","Maddhatter","Dan waldman ","844","988","261","False","False"
"81321","RealTrumpDoc","Dr Brian  Moore","712","956","325","False","True"
"38201","Teancum","Conflict of Justice","490","283","638","False","False"
"101968","MCC418","MCC~ ","69","124","267","False","False"
"76044","LadyDoc","LadyDoc","968","1019","326","False","False"
"47800","JebStuartsGhost","Jeb Stuart's Ghost","503","239","83","False","False"
"74120","BossyPatriot","Mary Drott","720","402","2018","False","False"
"67288","TheFirstTwo","TheFirstTwo","6916","16562","5849","False","False"
"69170","fredlk","FRED KERSTETTER","1623","1241","366","False","False"
"30501","Wrangler","Dudley Walden","279","109","127","False","False"
"77186","lakota07","Ronnie","237","238","37","False","False"
"5291","Dbargen","Dale","3538","4537","446","False","False"
"6071","Larry_Fine","Larry","368","344","48","False","False"
"96873","KittyKittyPatriot","UnnamedSources #MAGA","1858","2347","2456","False","False"
"81986","sxdoc","Ken Jones MD","692","746","301","False","False"
"32555","BeauBennett","Beau Bennett🇺🇸","545","473","162","False","True"
"32601","Bookmarm","Proud","539","202","44","False","False"
"47583","RWK","RWK","1134","364","2056","False","False"
"52093","rkt","Factorial 52","80","1","0","False","False"
"12413","SickSadWorld","Jordan","297","41","17","False","False"
"22696","mjag","Cambis F. McJaggles","617","114","2670","False","False"
"21979","TheHud","James Hudnall","470","25","2835","False","False"
"28838","mfrass","Margo","395","111","38","False","False"
"20475","Going-Postal","Going Postal","1242","573","1695","False","False"
"25859","g1lgam3sh","g1lgam3sh","332","142","101","False","False"
"25847","TheDave","Dave","267","86","16","False","False"
"42391","HoM","Hands On Master","53","1","1","False","False"
"43642","FreddyFreecheeze","SpankeezMonkey","382","199","456","False","False"
"35194","audax0","Kit Perez","1662","216","7075","True","True"
"51833","SwedishCanary","Swedish Canary","414","253","552","False","False"
"63354","Metanoia","Ἀλέξανδρος","1475","259","12950","False","True"
"88888","Elle_Eff247","Elle Eff","610","646","7","False","False"
"91661","MikeQuinn","FreeQuinnSees","201","129","5","False","False"
"51807","EnglishMum","English Mum","863","377","276","False","False"
"96220","Gilly5","Gilly","373","367","21","False","False"
"76800","enthusiast","Amber ","320","255","76","False","False"
"74846","AppStore","#HappyThanksGiving","243","161","35","False","False"
"40943","yavetill","Yavetill","259","69","0","False","False"
"88980","GoodAlwaysWins","GoodWinsAlways","258","50","209","False","False"
"39339","charliegirl","Charlie Taylor","392","127","9","False","False"
"95668","HarryCallahanX","Harry Callahan","108","29","27","False","False"
"63638","PoliticalAvenger","Political Avenger","320","15","600","False","False"
"96210","Hindrance","Soldier Of Truth","45","4","7","False","False"
"74015","lbeyer","linda beyer","319","216","40","False","False"
"42838","m_recluse","M.S.","402","446","22","False","False"
"89861","Webkahmik","Patrick McCormack","407","456","291","False","False"
"93033","ShimRational","Real Palestinian 🇮🇱 ","2185","1346","6652","False","False"
"20903","Eliot","Eliot","288","150","3","False","False"
"41007","STACKS","STACKS","243","53","61","False","False"
"63195","InMyFnOpinion","SuckItUpButtercup","746","710","205","False","False"
"53864","lectorleoni","Lector Leoni","540","297","349","False","False"
"61269","virginiagirl91","^Anakin's^ Mom","314","221","186","False","False"
"77373","Lauren_Nann","Lauren Nann","336","116","4","False","False"
"76102","christofdracul","Fiend","96","17","7","False","False"
"61432","fSymo","Symo","485","516","184","False","False"
"69058","Jaxson313","Jaxson313","320","101","22","False","False"
"64045","Grizzmo","Ron Griswold","209","77","4","False","False"
"47616","Torchify911","Deplorable Atom Bomb","168","34","2","False","False"
"48307","beingsplendid","Anna Ellis","392","123","293","False","True"
"68706","Lou0046","Lou","351","228","14","False","False"
"72962","DaniWrites","Danielle Kazemi","371","164","91","False","False"
"63889","Ticktockman","Gerard ","275","107","170","False","False"
"23351","Anthony_HW","Anthony Pacheco","219","58","43","False","False"
"29294","1AU","In Consideration ","299","100","69","False","False"
"35118","SirBillyM1219","Sir William Marshal","493","668","28","False","False"
"45299","MazterPaul","Paul Mazurek","465","395","9","False","False"
"31741","RatedRiv","Riv","420","148","582","False","False"
"70844","BBGood","BB Good ","2526","1252","33678","False","True"
"4105","rcj","[Deplorable] Chan Jr.","796","399","81","False","False"
"76416","Pendozer","Nick Walsh","1440","1562","1193","False","True"
"43034","Donald_Stott","Don","127","37","10","False","False"
"78067","joezomby1791","Joe","283","176","14","False","False"
"125565","JudeB","Jude Burgoyne","245","124","146","False","False"
"90206","Mark333","mark l","1324","681","2598","False","False"
"100716","PatrickHBastard","Pat Bastard","271","97","548","False","False"
"93844","Tessmarin","Way of the Frog","1990","2500","1420","False","False"
"106857","MattHyde","Matt Hyde","374","184","324","False","False"
"33560","ConspiracyTheory","Duane Bentzen","2399","1140","4392","False","True"
"59459","vanjr","Van H Savell Jr","268","94","73","False","False"
"24904","eumaios","The Swineherd","1100","1246","654","False","False"
"97133","FootNoise","Scott White","153","5","0","False","False"
"125882","Brandon_Katrena","Brandon Katrena","1911","2229","2319","False","False"
"92737","ConservativeWatchDog","Out Of The Blue","1574","1377","2534","False","True"
"108913","lemi4133","lemi4133","1089","1230","325","False","False"
"128586","jeffreymark","Jeffrey Mark Klein","207","86","38","False","False"
"111860","River_City","Terri Buck","2580","2304","7755","False","True"
"28200","My_Thorazine_Shuffle","Don Jewell","1037","1033","1352","False","False"
"141465","Nanoosh","ن","2845","3128","3625","False","False"
"69133","JoshC","JoshC","2681","2566","29308","False","False"
"79259","thankq","thankq","3738","4231","-295","False","False"
"59518","skjult","John Skjult","140","27","3","False","False"
"59383","IronY","IronY","57","6","5","False","False"
"44835","DChicagodq","Deplorable Chicago ","521","104","42","False","False"
"59055","hskrgrlfn","C","191","36","0","False","False"
"57820","DeplorableCentipede","LJ","163","24","1","False","False"
"59824","vaerospace","Victor van Renen","169","31","2","False","False"
"56199","suleske","Christopher Suleske","164","38","0","False","False"
"57183","RVA","Richmond Virginia","153","26","2","False","False"
"57166","WaPo","Washington's Post","550","292","1078","False","False"
"59248","RabbitEars_TinFoil","Terri C","431","233","266","False","False"
"41163","HouseCracka","HouseCracka","670","41","106","False","False"
"56183","Freebird","The FreeBird","378","181","18","False","False"
"50108","amy1oMM","Amy","294","153","260","False","False"
"27122","greydog467","Jon Lewis","2011","1680","1842","False","False"
"43023","Surtr","Surtr","296","71","10","False","False"
"18798","nursemaryc","MCHaysRN ","747","442","114","False","False"
"61500","O_IrishT","O'Irish","2022","2454","32","False","False"
"62665","GeorgeTheImpaler","George The Impaler 🇺🇸","89","6","0","False","False"
"21487","marine6870","Russ Hansen","960","808","1126","False","False"
"33995","Mktgchic","Pamela","344","121","36","False","False"
"18491","montys3son","grahamradioman","296","107","2","False","False"
"6370","doomcat13","Doom Cat (13)","802","173","2559","False","False"
"12362","Swampfox76","The Deplorable one ","267","25","0","False","False"
"14658","libertanarchy","Libertanarchy","147","6","1","False","False"
"11505","TheArchitect","The Architect","248","104","16","False","False"
"28140","sura9five","The end.","140","10","2","False","False"
"24354","Powerslave1978","Powerslave1978","852","966","1113","False","False"
"23324","grantballard","Grant Ballard","309","289","24","False","False"
"26830","Ari","Arianna 👑","433","72","232","False","False"
"14742","algwriter","Andrew L Gardner","2307","919","6928","False","True"
"96648","TopSecretInfo","TopSecretInfo","89","83","0","False","False"
"65618","SuzyQtoo","Susan","73","51","0","False","False"
"58260","DistrictOfCriminals","Veritasia Covfefé","534","305","985","False","False"
"51880","MauvaiseFille","Juliet 💙 Rocket Queen","304","117","9","False","False"
"59630","Crusadeconomics","Crusader","540","35","104","False","False"
"93017","CrystalBunch","Crystal Bunch","84","13","0","False","False"
"96793","Intuisioner","Nate","84","13","0","False","False"
"81364","Abby14","AMH","1453","1223","1578","False","False"
"86799","MarianinMontana","Marian D. Clough","1013","964","782","False","False"
"69780","kaige2121","McMurphy","209","43","191","False","False"
"80710","CSReno","Cindy ","162","78","4","False","False"
"56638","BrianPardy","Brian","175","59","34","False","False"
"55429","DonMashak","Don Mashak","764","277","1581","False","False"
"18179","TexanToTheEnd","Texan To The End","615","235","209","False","False"
"33918","rshibley","Robert Shibley","206","50","12","False","False"
"19292","SweetAbby","Sassafras","281","104","13","False","False"
"66891","57Dana","Dana Arnason","661","605","91","False","False"
"97231","JoelHamlet","Hamlet","53","1","0","False","False"
"39214","smartyjones","Smarty Jones","387","230","1","False","False"
"95102","Girls","Girl Posts","416","85","72","False","False"
"95060","Guys","Because We're Guys","435","101","101","False","False"
"95578","ccchrissy","Christine myers","517","541","882","False","False"
"97361","sn0wf1r3","Adam Quinn Keefe","192","61","168","False","False"
"96717","MPlieiades","Martel Plieiades","261","86","83","False","False"
"61011","Seanfoley577","Sean Foley","156","76","57","False","False"
"96635","Kaia","Kaia","67","13","1","False","False"
"35713","cgerm1","DeplorableChrissie","146","34","0","False","False"
"71040","DistrictsofCorruption","Districts of Corruption","134","14","3","False","False"
"61089","KevinMain","Kevin Main","902","705","122","False","False"
"86645","S_Cooper","COOPER ❤s TRUMP","831","382","368","False","False"
"53306","FreedomAlways","C. M. Bass","811","726","20","False","False"
"13565","SageVals","Sage Vals","140","41","4","False","False"
"26001","gregsouza","Greg de Souza","78","10","6","False","False"
"4811","Swanny","Matt Swann","388","73","11","False","False"
"37673","MaryAnnSedorovitz","MaryAnnSedorovitz","681","603","86","False","False"
"30101","RightTurnClyde","Clyde Beddoe","963","281","1942","False","False"
"23886","MarkM001","Mark Michael","419","440","42","False","False"
"15209","ATL","ATL","424","44","15","False","False"
"18964","Zolnir","Nicolai Zolnir","327","89","13","False","False"
"35780","composer","Jared Burrell","364","245","368","False","False"
"37210","tmdfos","Darth Troutman Dark Fish of the Sith","434","47","1364","False","False"
"26878","Zarash","Zach A.","174","21","53","False","False"
"28993","Prindigo","Prindigo","221","75","17","False","False"
"37304","NiwaWings15","NiwaWings15","115","9","58","False","False"
"45480","andyinsdca","andyinsdca","230","93","41","False","False"
"25670","Rooster1","Jim Roberts","416","121","135","False","True"
"41086","Drew01","Drew","410","146","136","False","False"
"41840","RottenToesJones","RottenToesJones","564","581","-1","False","False"
"59294","Say","Marco Polo","284","49","41","False","False"
"60252","treintrien","treintrien","584","580","21","False","False"
"3280","Shakespeare","Shakespeare ","212","5","97","False","False"
"34724","juvidase","Political Wrestling","401","65","271","False","False"
"52839","11C1P","Jay Putt","2466","1318","29946","False","False"
"33623","Rodfr33","Rod Freeman","473","169","195","False","False"
"36748","gEN-X-1979","Fred Aughenbaugh","817","543","671","False","False"
"36030","coastie_vanguardian","Chad","240","108","24","False","False"
"24795","Ernbo","E. Thomas Carroll","269","15","389","False","False"
"60254","DaPickel","Don pickel","154","33","4","False","False"
"66717","Allegoriske","Wolverine","115","31","20","False","False"
"23716","Poker","Carol Husband","269","43","5","False","False"
"11068","HugoDrax","Hugo Drax","414","188","20","False","False"
"58517","AmericanoVero","Unwavering American","231","126","144","False","False"
"55657","PopiAndGrandma","Popi And Grandma","410","251","26","False","False"
"93261","ToneZoneStudios","TONE ZONE STUDIOS","2525","3481","172","False","False"
"60176","RaiseURH","Raise UR Right Hand","424","134","55","False","False"
"60551","DeplorableAussie","Deplorable Aussie","354","50","23","False","False"
"57252","Aceofdiamonds","Aceofdiamonds","210","68","38","False","False"
"23397","lorettatheprole","Loretta the Prole","673","364","1683","False","False"
"22224","K4Trump","Trust the Q Plan","619","230","2","False","False"
"74525","AmericanVoterUS","Hail to the Chief 󾓦","454","184","6","False","False"
"45956","C_Speng","Carol Spengel","280","95","8","False","False"
"61967","kingdomseeker","asparrow ","1334","1150","1038","False","False"
"56787","Jyaneane","Jyaneane","165","135","0","False","False"
"31047","LCarey","Luanne","287","227","0","False","False"
"67984","deplorabledeb","debi hedani","303","319","0","False","False"
"35645","Falcon","Don falkowski","533","943","-46","False","False"
"73988","LorenSummersX","Loren Summers","54","28","2","False","False"
"74086","dalland21","Ashley Dalland","195","68","11","False","False"
"70193","Brianne","Brianne","260","164","58","False","False"
"74575","Sunshine21806","Deplorable 🔆 B","185","44","25","False","False"
"68241","turnoffMSMToday","President Trump","273","61","81","False","False"
"77899","Bigmusclebabe","Nikki Fuller","196","33","5","False","False"
"77590","krungthepbob","Bob McMullin","170","71","16","False","False"
"76913","Nikkinbc","Nikki 🙋🏼","434","416","0","False","False"
"72164","Marzipanzer","Panzerwaffle ","139","22","27","False","False"
"81147","RealAnders","Anders Nilsson","293","136","146","False","False"
"98484","BadGuacamole","BadGuacamole ✔️","4143","7504","1006","False","False"
"113193","DavePeterson","Dave Peterson","1402","2251","459","False","False"
"90974","Infectiia","Brexit_Witch","218","70","4","False","False"
"50353","Wofford","Wofford","468","361","26","False","False"
"72882","FNN","Fake News Now!","277","77","53","False","False"
"41950","wottolinRose","Belladonna Interfector","203","136","31","False","False"
"43022","AlannChase","Alann Chase Ryan","386","129","19","False","False"
"35664","SunnyT","Sunny Taylor","584","357","51","False","False"
"35248","phironix","TruthSeeker","389","395","-3","False","False"
"68909","cheydakjo","cocojo","218","75","62","False","False"
"39941","robynanne","Robyn Bohlen","1002","654","189","False","False"
"27268","LL2016","Deplorable Brit","464","391","33","False","True"
"52343","N5PRE","Kevin Trotman","67","20","8","False","False"
"77248","mack_der_Kriegsherr","mack","382","410","267","False","False"
